	#Gene_ID	ES2050	ES569	ES2483	ES2162	ES2329	ES2431	ES2160	ES2076	ES568	ES566	ES567	ES2484	ES2341	ES2049
13396	ENSG00000266610	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13397	ENSG00000257489	0	0	1	0	0	0	0	0	2	1	0	0	0	0
13398	ENSG00000075089	362	297	249	226	452	181	230	367	460	442	358	232	284	263
13399	ENSG00000166153	20	20	18	31	7	16	38	18	20	42	43	21	20	21
13400	ENSG00000206790	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13401	ENSG00000136021	574	218	490	413	552	309	370	334	697	500	277	443	569	473
13402	ENSG00000179520	0	0	0	0	0	0	0	0	8	0	0	6	18	0
13403	ENSG00000238748	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13404	ENSG00000012504	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13405	ENSG00000271177	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13406	ENSG00000139354	29	39	55	61	46	35	51	80	76	69	33	66	50	39
13407	ENSG00000257803	1	0	4	1	0	1	0	1	2	0	0	0	0	2
13408	ENSG00000239036	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13409	ENSG00000151572	118	4	11	3	78	8	0	0	0	7	1	28	246	55
13410	ENSG00000257325	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13411	ENSG00000258007	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13412	ENSG00000258033	23	13	14	10	29	20	14	18	18	26	18	18	30	12
13413	ENSG00000256870	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13414	ENSG00000207414	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13415	ENSG00000241744	0	0	0	0	1	1	1	0	0	1	0	1	0	0
13416	ENSG00000120800	184	46	134	83	72	79	99	27	109	90	44	118	125	112
13417	ENSG00000238800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13418	ENSG00000120805	559	320	428	345	474	256	315	631	655	520	590	367	574	485
13419	ENSG00000257543	3	1	4	1	2	5	0	1	5	6	0	0	5	6
13420	ENSG00000222890	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13421	ENSG00000239413	0	0	3	0	1	1	1	2	1	0	0	1	0	1
13422	ENSG00000206929	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13423	ENSG00000202249	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13424	ENSG00000252366	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13425	ENSG00000166211	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13426	ENSG00000196091	0	0	0	0	0	0	0	0	12	9	3	0	0	0
13427	ENSG00000257514	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13428	ENSG00000111666	72	25	89	29	73	27	12	43	48	58	62	26	45	51
13429	ENSG00000199933	1	0	0	0	0	0	0	0	0	0	1	0	0	0
13430	ENSG00000139351	7	1	7	16	10	5	1	5	2	5	5	8	1	13
13431	ENSG00000111670	94	60	73	46	59	39	70	28	64	81	104	22	117	88
13432	ENSG00000222255	0	0	0	0	0	0	0	0	0	0	0	0	1	0
13433	ENSG00000258230	0	0	0	1	0	0	0	0	0	0	0	0	0	0
13434	ENSG00000201168	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13435	ENSG00000238940	0	0	1	0	0	0	0	0	0	0	0	0	0	0
13436	ENSG00000222932	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13437	ENSG00000223046	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13438	ENSG00000252863	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13439	ENSG00000258153	0	1	0	0	0	1	0	0	0	1	0	0	0	0
13440	ENSG00000136048	89	45	102	44	119	103	51	52	85	125	152	88	120	77
13441	ENSG00000257202	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13442	ENSG00000241917	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13443	ENSG00000258308	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13444	ENSG00000258288	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13445	ENSG00000120860	281	147	252	144	330	188	189	181	285	227	247	228	356	239
13446	ENSG00000257222	4	3	3	4	9	4	3	2	4	3	6	5	4	1
13447	ENSG00000075188	261	184	219	214	277	287	239	222	267	352	430	251	202	196
13448	ENSG00000185480	102	58	118	182	187	114	214	72	199	178	117	174	58	96
13449	ENSG00000183395	1	1	0	0	1	0	1	1	2	0	2	1	0	0
13450	ENSG00000264554	1	0	2	0	0	3	0	0	0	0	0	0	0	0
13451	ENSG00000258142	0	0	1	0	0	0	0	0	0	0	0	1	0	0
13452	ENSG00000017427	0	1	0	0	0	2	0	4	2	0	0	0	23	6
13453	ENSG00000257254	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13454	ENSG00000258169	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13455	ENSG00000171759	0	1	0	0	1	0	0	0	0	5	0	0	4	0
13456	ENSG00000221807	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13457	ENSG00000139352	345	120	188	94	482	45	163	105	440	272	109	288	389	293
13458	ENSG00000257703	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13459	ENSG00000239164	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13460	ENSG00000257860	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13461	ENSG00000179088	0	0	0	0	0	1	0	4	0	0	0	4	3	2
13462	ENSG00000238909	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13463	ENSG00000257415	0	0	0	0	0	0	1	0	0	0	0	0	0	0
13464	ENSG00000257994	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13465	ENSG00000257762	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13466	ENSG00000136011	0	0	0	0	0	0	1	0	1	0	0	0	1	0
13467	ENSG00000212594	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13468	ENSG00000257737	0	0	0	0	0	0	2	0	0	0	0	0	0	0
13469	ENSG00000257766	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13470	ENSG00000238914	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13471	ENSG00000257681	2	0	0	2	0	0	0	0	0	0	0	0	0	0
13472	ENSG00000111696	117	23	55	27	24	30	21	31	71	51	52	69	31	21
13473	ENSG00000257754	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13474	ENSG00000257327	0	1	0	0	0	0	0	0	0	0	1	0	0	0
13475	ENSG00000214198	6	0	11	1	5	5	12	0	0	0	2	0	0	10
13476	ENSG00000166598	13108	2486	7052	4078	6521	3876	4792	4883	3875	3357	3332	5750	12832	7232
13477	ENSG00000265072	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13478	ENSG00000204954	242	100	263	131	310	91	141	178	234	154	169	169	432	186
13479	ENSG00000139372	353	181	342	296	603	179	188	182	399	297	192	212	730	229
13480	ENSG00000215976	0	0	0	0	0	0	0	0	1	0	0	0	0	0
13481	ENSG00000120820	28	3	16	30	50	22	4	40	33	14	19	5	56	21
13482	ENSG00000216285	11	5	8	7	5	5	4	11	7	10	4	10	12	9
13483	ENSG00000111727	52	12	59	10	27	42	21	51	45	39	34	34	53	27
13484	ENSG00000120837	230	197	277	249	503	226	386	364	349	357	360	379	221	303
13485	ENSG00000199415	0	0	0	0	0	0	0	0	0	0	0	0	2	0
13486	ENSG00000257193	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13487	ENSG00000198431	1078	659	1105	785	861	796	638	672	1266	1231	1013	773	1631	654
13488	ENSG00000257732	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13489	ENSG00000213442	415	318	455	327	496	199	486	522	573	515	652	344	563	364
13490	ENSG00000255150	0	0	0	2	0	0	0	1	0	0	0	0	0	0
13491	ENSG00000171310	30	22	33	43	11	8	20	10	89	34	44	12	15	48
13492	ENSG00000258111	6	10	11	8	5	2	12	6	8	5	7	11	10	5
13493	ENSG00000264295	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13494	ENSG00000136052	23	13	16	9	39	7	18	20	65	23	19	49	63	32
13495	ENSG00000222579	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13496	ENSG00000265054	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13497	ENSG00000257758	0	0	0	1	1	0	0	0	0	0	0	1	0	0
13498	ENSG00000151131	184	113	195	181	172	157	174	96	259	224	192	143	251	145
13499	ENSG00000136010	17	15	21	14	15	6	0	0	15	13	19	18	0	11
13500	ENSG00000257886	0	0	0	0	0	1	0	0	0	0	0	0	0	0
13501	ENSG00000257999	2	2	0	0	3	1	0	0	2	1	2	2	3	1
13502	ENSG00000136051	203	143	256	87	168	84	156	80	242	231	173	173	308	155
13503	ENSG00000136044	352	163	338	261	241	258	375	95	309	277	252	270	305	263
13504	ENSG00000235162	277	81	212	70	143	70	78	109	105	92	137	164	194	186
13505	ENSG00000257642	0	0	1	0	0	0	0	0	0	0	0	0	0	0
13506	ENSG00000264749	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13507	ENSG00000257859	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13508	ENSG00000257773	1	0	0	0	0	0	0	0	0	1	0	1	1	1
13509	ENSG00000257890	0	0	0	0	0	0	0	0	0	0	0	0	5	0
13510	ENSG00000074590	143	64	85	90	118	29	165	78	203	111	53	103	160	115
13511	ENSG00000257438	0	0	0	1	2	1	0	0	0	0	0	0	1	2
13512	ENSG00000257611	0	0	1	1	0	1	1	0	0	1	1	0	0	1
13513	ENSG00000136026	1432	378	938	542	1145	417	498	487	1045	616	638	864	1891	890
13514	ENSG00000258355	0	0	0	0	1	0	0	0	0	0	0	0	0	0
13515	ENSG00000238609	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13516	ENSG00000166046	28	11	12	4	8	7	0	48	8	15	10	6	8	22
13517	ENSG00000013503	219	145	192	152	122	169	158	82	319	209	141	149	140	137
13518	ENSG00000257545	2	1	0	2	2	1	2	1	0	1	0	1	1	1
13519	ENSG00000111783	1138	820	1274	816	732	422	691	3149	825	957	697	1650	415	959
13520	ENSG00000257711	3	1	2	2	1	5	1	6	2	2	2	5	4	1
13521	ENSG00000257918	4	2	2	6	1	1	3	6	2	2	2	4	7	1
13522	ENSG00000111785	285	66	177	145	211	129	96	126	227	141	79	198	322	244
13523	ENSG00000257119	2	1	3	0	0	0	0	1	2	0	0	2	4	0
13524	ENSG00000240631	1	0	0	0	0	0	0	0	1	0	0	0	0	0
13525	ENSG00000260329	13	7	9	10	11	8	18	13	11	16	21	16	13	5
13526	ENSG00000151135	696	159	511	256	661	171	199	705	287	249	237	454	1326	379
13527	ENSG00000120832	116	78	124	75	119	76	93	93	111	124	101	133	142	86
13528	ENSG00000008405	312	119	286	263	263	170	197	378	364	321	218	253	400	270
13529	ENSG00000257548	0	0	0	0	0	0	1	0	0	0	0	0	0	0
13530	ENSG00000257444	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13531	ENSG00000151136	39	12	19	48	31	17	6	4	147	32	18	17	1	57
13532	ENSG00000200897	0	0	0	0	0	1	0	0	0	0	0	0	0	0
13533	ENSG00000222302	0	0	0	0	0	0	0	0	0	0	0	1	0	0
13534	ENSG00000257579	1	0	0	0	0	0	0	0	1	0	0	0	0	0
13535	ENSG00000222160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13536	ENSG00000136045	830	435	767	525	903	420	578	294	1083	725	740	624	1046	554
13537	ENSG00000240441	0	0	0	0	0	0	0	0	0	0	0	1	1	0
13538	ENSG00000110851	185	108	124	128	176	90	119	39	196	179	136	140	116	118
13539	ENSG00000258136	2	1	1	3	0	0	1	0	0	1	0	2	1	1
13540	ENSG00000187855	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13541	ENSG00000263632	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13542	ENSG00000257141	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13543	ENSG00000257398	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13544	ENSG00000257951	0	0	1	0	0	0	0	0	1	0	1	2	1	0
13545	ENSG00000257392	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13546	ENSG00000257426	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13547	ENSG00000258072	5	1	4	1	2	1	1	2	8	7	5	7	10	2
13548	ENSG00000257129	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13549	ENSG00000075035	2	1	5	4	44	0	4	18	26	21	10	0	10	9
13550	ENSG00000257281	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13551	ENSG00000174600	0	0	0	0	0	0	0	0	4	0	0	5	0	0
13552	ENSG00000247213	0	2	0	0	0	0	0	0	0	0	0	0	0	0
13553	ENSG00000198855	117	17	55	32	45	31	33	32	70	56	55	86	96	41
13554	ENSG00000075856	336	188	289	320	262	264	365	236	417	365	395	352	298	294
13555	ENSG00000136003	700	411	501	370	658	442	438	588	722	730	714	482	909	506
13556	ENSG00000183160	6	1	1	0	0	0	0	9	8	8	10	11	12	0
13557	ENSG00000110876	27	3	10	17	9	0	8	19	9	0	0	17	29	3
13558	ENSG00000257221	2	0	0	0	0	0	0	0	1	0	0	0	4	0
13559	ENSG00000110880	2348	799	1779	1310	2002	999	1187	1320	2307	1942	1487	1583	2125	1599
13560	ENSG00000238457	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13561	ENSG00000200060	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13562	ENSG00000264043	2	0	3	0	0	2	0	0	1	0	0	0	1	0
13563	ENSG00000084112	196	32	98	45	140	54	30	67	72	45	69	83	194	107
13564	ENSG00000207622	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13565	ENSG00000110887	1	0	1	3	7	1	0	0	9	0	0	1	6	0
13566	ENSG00000260987	2	1	0	0	3	0	0	1	24	1	1	0	0	7
13567	ENSG00000166111	46	41	32	80	58	12	91	68	418	83	70	43	45	43
13568	ENSG00000201324	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13569	ENSG00000238424	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13570	ENSG00000166111	1	1	1	1	4	1	4	2	7	2	2	1	0	2
13571	ENSG00000135093	265	123	195	185	271	132	150	178	250	286	198	225	193	146
13572	ENSG00000256262	1	0	0	1	2	0	0	3	1	1	2	1	0	0
13573	ENSG00000212138	0	0	0	0	0	1	0	0	0	0	0	0	0	0
13574	ENSG00000189046	177	140	144	151	155	83	139	151	181	211	231	163	114	127
13575	ENSG00000076248	868	576	707	1101	945	933	1197	442	1304	1325	1284	881	535	656
13576	ENSG00000256139	2	1	0	1	2	0	0	2	0	0	1	3	0	3
13577	ENSG00000076555	13	7	41	26	31	21	10	20	14	11	22	23	13	16
13578	ENSG00000139445	15	15	14	2	31	1	10	6	15	7	13	31	1	10
13579	ENSG00000174527	1	0	0	0	0	2	0	1	0	0	1	1	1	0
13580	ENSG00000256560	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13581	ENSG00000255655	2	0	0	0	0	1	0	0	2	0	0	0	1	0
13582	ENSG00000110906	819	483	745	466	646	332	390	342	1159	652	796	574	964	570
13583	ENSG00000151148	505	181	305	158	234	267	243	247	362	304	294	321	390	334
13584	ENSG00000139428	589	337	554	495	621	276	586	192	798	542	510	526	418	471
13585	ENSG00000200274	0	0	1	1	0	0	0	3	1	1	0	2	2	0
13586	ENSG00000110921	206	133	269	237	199	101	302	81	490	233	177	266	158	169
13587	ENSG00000200794	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13588	ENSG00000139438	25	41	16	24	42	8	59	44	108	32	47	16	40	35
13589	ENSG00000255650	0	0	0	1	3	1	0	2	1	0	0	0	0	0
13590	ENSG00000111199	6	2	12	0	7	4	8	18	1	11	15	3	2	1
13591	ENSG00000263510	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13592	ENSG00000139433	280	140	143	168	179	110	126	116	154	220	187	176	199	157
13593	ENSG00000256351	0	0	0	0	0	0	0	0	0	1	0	0	0	0
13594	ENSG00000241413	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13595	ENSG00000249094	0	3	0	0	0	0	0	0	0	0	0	0	0	0
13596	ENSG00000139437	98	64	75	104	96	51	115	53	93	107	66	103	63	54
13597	ENSG00000139436	203	151	156	85	129	146	111	142	219	164	152	190	217	161
13598	ENSG00000139437	1	1	1	1	1	0	1	1	1	0	0	1	1	1
13599	ENSG00000139437	2	0	1	0	1	0	1	1	0	1	0	0	1	1
13600	ENSG00000076513	78	99	111	63	129	55	60	48	205	111	94	79	105	67
13601	ENSG00000174456	155	133	150	163	209	112	121	145	388	230	182	199	219	222
13602	ENSG00000122970	547	324	433	454	672	417	515	283	684	449	351	431	500	511
13603	ENSG00000174437	509	111	338	217	412	146	271	201	362	230	240	201	509	276
13604	ENSG00000264626	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13605	ENSG00000196510	449	252	419	448	421	313	346	178	641	520	394	352	491	293
13606	ENSG00000258210	0	0	0	2	2	0	1	0	0	0	0	0	0	0
13607	ENSG00000258011	6	3	4	9	5	8	6	6	10	8	8	9	8	5
13608	ENSG00000111229	664	277	498	326	586	234	407	429	711	563	456	472	969	487
13609	ENSG00000111231	449	280	283	340	397	287	430	317	458	531	477	314	358	312
13610	ENSG00000241680	0	1	0	1	1	0	1	1	3	4	4	0	1	1
13611	ENSG00000204856	226	204	189	186	244	155	150	215	433	313	288	174	179	177
13612	ENSG00000111237	1062	424	959	738	1446	534	850	415	1334	831	498	808	1492	836
13613	ENSG00000202335	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13614	ENSG00000151164	11	0	0	2	0	2	0	2	2	1	3	1	5	1
13615	ENSG00000196850	25	7	12	11	20	16	26	13	55	4	15	15	26	14
13616	ENSG00000204852	659	241	414	365	538	357	409	226	454	519	334	396	466	420
13617	ENSG00000263537	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13618	ENSG00000122986	7	8	12	20	22	4	16	43	4	9	17	14	20	15
13619	ENSG00000221246	1	0	2	1	1	1	2	0	1	1	0	3	1	1
13620	ENSG00000186298	504	372	535	419	672	252	631	511	835	498	405	526	520	516
13621	ENSG00000257268	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13622	ENSG00000241286	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13623	ENSG00000173093	1	0	1	1	0	0	2	0	1	0	1	0	1	2
13624	ENSG00000111245	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13625	ENSG00000185847	0	1	1	0	0	0	1	0	0	0	0	0	0	0
13626	ENSG00000258240	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13627	ENSG00000111249	29	9	15	18	46	19	41	13	64	17	26	24	15	12
13628	ENSG00000221259	0	0	0	0	0	1	0	0	0	0	0	0	0	0
13629	ENSG00000221386	0	0	0	0	1	0	0	0	0	0	0	0	0	0
13630	ENSG00000253080	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13631	ENSG00000198324	88	32	73	74	73	53	63	26	170	86	65	72	82	62
13632	ENSG00000257595	0	1	2	0	0	1	0	3	1	4	4	0	0	2
13633	ENSG00000257539	1	0	0	0	0	1	0	3	1	0	0	3	0	1
13634	ENSG00000111252	16	13	10	0	15	3	12	11	34	19	10	10	14	18
13635	ENSG00000204842	355	113	350	298	269	276	264	310	371	192	202	272	342	280
13636	ENSG00000266269	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13637	ENSG00000272215	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13638	ENSG00000238168	0	0	0	0	0	1	0	0	0	0	0	1	1	0
13639	ENSG00000258099	5	0	0	1	4	1	3	3	2	3	2	4	3	1
13640	ENSG00000089234	322	298	307	333	304	208	289	383	463	401	362	279	368	411
13641	ENSG00000258359	3	2	8	2	3	4	0	10	6	5	6	6	6	3
13642	ENSG00000111271	177	94	87	135	118	143	90	126	200	138	107	159	170	159
13643	ENSG00000257767	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13644	ENSG00000111275	588	306	453	508	644	272	555	412	633	545	391	523	469	478
13645	ENSG00000257877	0	0	4	4	0	0	0	0	2	1	0	4	0	0
13646	ENSG00000248594	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13647	ENSG00000234608	130	98	85	98	83	60	74	131	122	129	109	76	119	81
13648	ENSG00000089022	195	105	140	141	154	99	150	104	308	216	147	138	170	118
13649	ENSG00000089022	0	0	2	0	0	0	0	0	0	0	0	0	0	0
13650	ENSG00000244060	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13651	ENSG00000270018	4	0	5	6	4	3	1	6	7	8	2	7	5	3
13652	ENSG00000229186	10	10	24	12	10	16	34	6	44	7	1	25	19	9
13653	ENSG00000226469	3	2	1	8	0	1	0	1	3	4	0	5	0	4
13654	ENSG00000198270	141	70	135	87	159	145	149	106	143	146	169	139	56	137
13655	ENSG00000258373	28	15	22	11	22	10	20	17	41	32	29	24	31	20
13656	ENSG00000257624	2	2	2	4	4	2	3	8	3	3	1	1	1	4
13657	ENSG00000089248	1157	458	779	566	876	511	698	537	880	764	721	863	1145	760
13658	ENSG00000111300	380	226	328	383	353	318	329	379	438	381	342	322	431	258
13659	ENSG00000266370	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13660	ENSG00000258323	2	0	0	0	0	0	0	0	0	0	0	0	0	0
13661	ENSG00000200688	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13662	ENSG00000135148	889	382	644	480	645	436	513	378	1071	666	600	534	606	607
13663	ENSG00000200135	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13664	ENSG00000173064	240	54	177	232	272	169	193	178	287	108	100	317	258	268
13665	ENSG00000257494	0	0	0	2	0	0	0	0	0	0	0	0	0	0
13666	ENSG00000201428	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13667	ENSG00000213152	0	0	0	0	0	0	0	1	0	0	0	1	1	1
13668	ENSG00000257658	0	0	0	0	0	0	0	1	0	0	0	0	0	0
13669	ENSG00000089009	695	503	573	539	598	415	611	564	863	798	787	526	769	565
13670	ENSG00000179295	493	146	372	247	232	221	224	296	408	335	260	318	356	343
13671	ENSG00000089169	1	1	10	0	2	3	0	1	9	2	12	0	0	2
13672	ENSG00000221560	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13673	ENSG00000089127	9	0	10	2	1	0	0	0	0	5	8	0	3	0
13674	ENSG00000257452	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13675	ENSG00000111331	8	6	12	5	3	0	3	0	0	0	13	12	0	43
13676	ENSG00000111335	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13677	ENSG00000258159	1	1	0	0	0	0	0	0	1	1	0	0	0	0
13678	ENSG00000242461	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13679	ENSG00000135144	19	34	25	17	59	9	6	6	65	15	5	37	22	9
13680	ENSG00000111344	0	0	0	0	1	0	0	11	0	0	1	0	1	5
13681	ENSG00000186710	3	0	2	2	6	3	8	0	2	1	1	8	1	5
13682	ENSG00000199899	0	0	0	0	0	0	0	0	0	0	0	1	0	1
13683	ENSG00000123064	272	144	239	191	203	105	175	114	214	255	324	192	199	199
13684	ENSG00000233796	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13685	ENSG00000201208	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13686	ENSG00000139405	187	68	130	95	143	96	132	58	160	153	117	94	196	134
13687	ENSG00000257286	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13688	ENSG00000166578	41	12	22	25	43	25	35	41	27	18	31	23	18	19
13689	ENSG00000186815	64	18	45	49	38	43	92	124	35	39	81	36	74	73
13690	ENSG00000089060	58	40	51	9	25	51	41	90	31	40	46	51	50	40
13691	ENSG00000151176	165	86	146	135	118	121	89	83	234	147	133	150	164	159
13692	ENSG00000135094	2	1	0	3	1	0	1	2	3	2	0	0	0	1
13693	ENSG00000139410	225	74	168	144	153	87	166	16	224	160	161	165	154	158
13694	ENSG00000089116	0	0	0	4	15	0	7	2	39	4	0	1	2	4
13695	ENSG00000257935	26	38	16	128	197	63	99	105	556	208	72	35	21	46
13696	ENSG00000238487	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13697	ENSG00000249550	8	21	10	17	43	30	18	17	117	69	34	13	11	9
13698	ENSG00000257231	18	5	15	14	13	8	8	4	9	7	7	11	9	6
13699	ENSG00000122965	136	78	142	123	90	84	179	45	182	168	133	120	141	92
13700	ENSG00000257359	0	0	1	0	0	0	1	0	5	0	0	0	0	0
13701	ENSG00000257603	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13702	ENSG00000257997	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13703	ENSG00000257300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13704	ENSG00000257915	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13705	ENSG00000257476	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13706	ENSG00000089225	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13707	ENSG00000255399	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13708	ENSG00000222982	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13709	ENSG00000255830	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13710	ENSG00000265632	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13711	ENSG00000258244	6	1	5	0	1	0	1	0	2	1	0	1	1	0
13712	ENSG00000258254	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13713	ENSG00000199220	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13714	ENSG00000135111	9	0	6	0	0	0	0	11	0	0	0	0	0	4
13715	ENSG00000257817	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13716	ENSG00000252459	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13717	ENSG00000257517	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13718	ENSG00000257958	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13719	ENSG00000257519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13720	ENSG00000271579	0	0	0	0	0	0	0	0	0	0	0	1	0	0
13721	ENSG00000257726	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722	ENSG00000258108	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13723	ENSG00000258280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13724	ENSG00000257407	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13725	ENSG00000241656	0	0	1	0	0	0	0	6	0	1	0	0	0	0
13726	ENSG00000240205	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13727	ENSG00000257781	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13728	ENSG00000257683	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13729	ENSG00000200112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13730	ENSG00000123066	101	39	71	70	95	73	77	121	84	66	97	82	127	113
13731	ENSG00000258034	0	0	0	0	0	0	0	0	0	0	0	1	0	0
13732	ENSG00000200665	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13733	ENSG00000207967	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13734	ENSG00000257979	0	0	0	0	0	0	0	0	1	0	0	1	0	0
13735	ENSG00000258337	0	0	0	0	1	0	0	0	1	0	0	1	0	1
13736	ENSG00000263768	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13737	ENSG00000258346	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13738	ENSG00000264037	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13739	ENSG00000258018	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13740	ENSG00000196668	3	5	3	6	19	7	5	17	4	7	10	8	6	3
13741	ENSG00000258102	0	0	0	0	0	0	0	0	0	0	0	0	0	0
